Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Aisling Capital believes the next decade will be marked by a revolution in healthcare driven by new therapeutics generated by,Aisling Capital,0,15,ORG,
Aisling Capital believes the next decade will be marked by a revolution in healthcare driven by new therapeutics generated by,the next decade,25,40,DATE,
Isai is a tech entrepreneurs' fund&nbsp;that focuses on&nbsp;early-stage internet startups and small to mid cap tech private equity deals.,Isai,0,4,ORG,
DT Capital Partners is a private equity investment firm that provides growth capital to early and expansion stage companies.,DT Capital Partners,0,19,ORG,
Florida Institute for the Commercialization of Florida Technology supports new company creation based on publicly-funded research.,Florida Institute for the Commercialization of Florida Technology,0,65,ORG,
"JK&amp;B Capital is a venture capital firm focused in the software, IT and communications markets.",JK&amp;B Capital,0,16,ORG,
The Dingman Center Angels is a Maryland based angel investment group that provides funding to early-stage companies.,The Dingman Center Angels,0,25,ORG,
The Dingman Center Angels is a Maryland based angel investment group that provides funding to early-stage companies.,Maryland,31,39,GPE,
MMV Capital Partners is dedicated to providing timely and effective growth capital to emerging technology.,MMV Capital Partners,0,20,ORG,
M13 provides strategic counsel and operational expertise to help founders grow their companies.,M13,0,3,GPE,
"TEDCO is a Maryland-based independent organization focused on researchers, entrepreneurs, startups, and early-stage companies.",Maryland,11,19,GPE,
Matchstick Ventures helps startups by investing at the seed and early stage.,Matchstick Ventures,0,19,ORG,
LD Capital is an VC investors in the blockchain field in Asia.,LD Capital,0,10,ORG,
LD Capital is an VC investors in the blockchain field in Asia.,VC,17,19,CARDINAL,
LD Capital is an VC investors in the blockchain field in Asia.,Asia,57,61,LOC,
"As a notable early stage investor PreSeed Ventures lived well over 400 journeys alongside Danish startups like Vivino, Trustpilot &amp; Lunar",PreSeed Ventures,34,50,ORG,
"As a notable early stage investor PreSeed Ventures lived well over 400 journeys alongside Danish startups like Vivino, Trustpilot &amp; Lunar",400,67,70,CARDINAL,
"As a notable early stage investor PreSeed Ventures lived well over 400 journeys alongside Danish startups like Vivino, Trustpilot &amp; Lunar",Danish,90,96,NORP,
"As a notable early stage investor PreSeed Ventures lived well over 400 journeys alongside Danish startups like Vivino, Trustpilot &amp; Lunar","Vivino, Trustpilot &amp",111,134,ORG,
Cathay Innovation is a global multi-stage venture capital firm investing in startups impacting the world.,Cathay Innovation,0,17,ORG,
Telstra Ventures invests in technology companies and offers synergy revenues to its portfolio companies.,Telstra Ventures,0,16,ORG,
Launchpad Venture is an angel investment group that provides funding to early-stage companies.,Launchpad Venture,0,17,ORG,
Eclipse Ventures helps entrepreneurs build companies that will boldly transform the industries that define and propel economies.,Eclipse Ventures,0,16,PRODUCT,
Signia Venture Partners is an early stage fund helping passionate entrepreneurs build impactful world-changing companies.,Signia Venture Partners,0,23,ORG,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",Wisconsin Investment Partners,0,29,ORG,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",Angel Investment Group,36,58,ORG,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",Madison,62,69,GPE,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",Wisconsin,71,80,GPE,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",2000,92,96,DATE,
"Wisconsin Investment Partners is an Angel Investment Group in Madison, Wisconsin founded in 2000 with 20 members.",20,102,104,CARDINAL,
Axel Springer Plug and Play is a Berlin-based pre-seed startup accelerator.,Berlin,33,39,GPE,
PreAngel is a Beijing-based investment fund focused on early-stage internet startups.,PreAngel,0,8,ORG,
PreAngel is a Beijing-based investment fund focused on early-stage internet startups.,Beijing,14,21,GPE,
Genesis Partners is an Israeli venture capital firm.,Genesis Partners,0,16,ORG,
Genesis Partners is an Israeli venture capital firm.,Israeli,23,30,NORP,
"3X Founder of Earnest, SolidEnergy, and now working on the next one. Formerly a16z and YC. Active angel investor and board member.",3X,0,2,CARDINAL,
"3X Founder of Earnest, SolidEnergy, and now working on the next one. Formerly a16z and YC. Active angel investor and board member.",SolidEnergy,23,34,ORG,
Enabling FinTech entrepreneurs to build robust products through free access to quality financial data.,FinTech,9,16,ORG,
Ceyuan Ventures is a Beijing-based early stage venture capital firm focused on IT and emerging growth companies.,Ceyuan Ventures,0,15,ORG,
Ceyuan Ventures is a Beijing-based early stage venture capital firm focused on IT and emerging growth companies.,Beijing,21,28,GPE,
European Bank for Reconstruction and Development is an investing firm.,European Bank for Reconstruction and Development,0,48,ORG,
Titan Capital invests behind world class entrepreneurs looking to create a better world,Titan Capital,0,13,ORG,
"Brooklyn Bridge Ventures is a seed stage investor. That typically means pre-revenue, pre-Powerpoint, pre-business plan, and even",Brooklyn Bridge Ventures,0,24,ORG,
"Brooklyn Bridge Ventures is a seed stage investor. That typically means pre-revenue, pre-Powerpoint, pre-business plan, and even",pre-Powerpoint,85,99,ORG,
"Midven is a specialist venture capital company providing investment to fast growing small and medium sized enterprises (SMEs), run by an",Midven,0,6,ORG,
Forbion Capital Partners is a private equity and venture capital firm for making investments in buyouts.,Forbion Capital Partners,0,24,ORG,
We support visionary founders with long-term capital and scale-up expertise. Partners to UK early-stage B2B software and healthcare leaders.,UK,89,91,GPE,
China Merchants Capital is engaged in alternative investment and asset management.,China Merchants Capital,0,23,ORG,
"Golden Gate seeks to invest in business processes and services, mobile, and Software-as-a-Service.",Golden Gate,0,11,FAC,
"Golden Gate seeks to invest in business processes and services, mobile, and Software-as-a-Service.",Software,76,84,ORG,
The Israel Innovation Authority is Israel's central agency to manage the country’s governmental support of the resource of innovation.,The Israel Innovation Authority,0,31,ORG,
The Israel Innovation Authority is Israel's central agency to manage the country’s governmental support of the resource of innovation.,Israel,35,41,GPE,
SIG is a global quantitative trading firm committing its own capital to trade financial products around the world.,SIG,0,3,ORG,
UpWest is a Silicon Valley-based seed fund investing in Israel’s most promising entrepreneurs targeting the US market.,Silicon Valley,12,26,LOC,
UpWest is a Silicon Valley-based seed fund investing in Israel’s most promising entrepreneurs targeting the US market.,Israel,56,62,GPE,
UpWest is a Silicon Valley-based seed fund investing in Israel’s most promising entrepreneurs targeting the US market.,US,108,110,GPE,
TTV Capital is an early-stage venture capital firm that invests in fintech companies offering financial products and services.,TTV Capital,0,11,ORG,
AirTree Ventures is a venture capital fund that supports Australian and Kiwi technology entrepreneurs.,AirTree Ventures,0,16,ORG,
AirTree Ventures is a venture capital fund that supports Australian and Kiwi technology entrepreneurs.,Australian,57,67,NORP,
AirTree Ventures is a venture capital fund that supports Australian and Kiwi technology entrepreneurs.,Kiwi,72,76,ORG,
"Rho Capital Partners is a private equity firm that offers long-term investments to IT, new media, healthcare, and energy tech companies.",Rho Capital Partners,0,20,ORG,
"Rho Capital Partners is a private equity firm that offers long-term investments to IT, new media, healthcare, and energy tech companies.",healthcare,98,108,ORG,
Atlantic Bridge Capital is a global growth equity technology fund.,Atlantic Bridge Capital,0,23,ORG,
"Connect Ventures is a venture capital firm specialized in investments in seed, startup, series A, and early-stage companies.",Connect Ventures,0,16,ORG,
Fidelity Ventures provides capital and other resources that help portfolio companies bring new products and services to market.,Fidelity Ventures,0,17,ORG,
"Serena Capital caters to technology companies with seed, early, and later stage venture investments.",Serena Capital,0,14,ORG,
Axilor Ventures is an early stage seed fund and startup accelerator founded by Infosys co-founders Kris Gopalakrishnan and SD Shibulal,Axilor Ventures,0,15,ORG,
Axilor Ventures is an early stage seed fund and startup accelerator founded by Infosys co-founders Kris Gopalakrishnan and SD Shibulal,Infosys,79,86,ORG,
Axilor Ventures is an early stage seed fund and startup accelerator founded by Infosys co-founders Kris Gopalakrishnan and SD Shibulal,Kris Gopalakrishnan,99,118,PERSON,
Axilor Ventures is an early stage seed fund and startup accelerator founded by Infosys co-founders Kris Gopalakrishnan and SD Shibulal,SD Shibulal,123,134,PERSON,
Aleph is an early-stage VC focused on partnering with Israeli entrepreneurs to build large companies and impactful global brands.,Aleph,0,5,ORG,
Aleph is an early-stage VC focused on partnering with Israeli entrepreneurs to build large companies and impactful global brands.,VC,24,26,PERSON,
Aleph is an early-stage VC focused on partnering with Israeli entrepreneurs to build large companies and impactful global brands.,Israeli,54,61,NORP,
HOF Capital is a global multistage VC firm with $1 billion in AUM that partners with ambitious entrepreneurs from idea to IPO.,HOF Capital,0,11,ORG,
